nepali_date,english_date,n_month,n_year
2074-04-29,2017-08-13,shrawan,2074
2074-04-30,2017-08-14,shrawan,2074
2074-04-31,2017-08-15,shrawan,2074
2074-04-32,2017-08-16,shrawan,2074
2074-05-01,2017-08-17,bhadra,2074
2074-05-02,2017-08-18,bhadra,2074
2074-05-03,2017-08-19,bhadra,2074
2074-05-04,2017-08-20,bhadra,2074
2074-05-05,2017-08-21,bhadra,2074
2074-05-06,2017-08-22,bhadra,2074
2074-05-07,2017-08-23,bhadra,2074
2074-05-08,2017-08-24,bhadra,2074
2074-05-09,2017-08-25,bhadra,2074
2074-05-10,2017-08-26,bhadra,2074
2074-05-11,2017-08-27,bhadra,2074
2074-05-12,2017-08-28,bhadra,2074
2074-05-13,2017-08-29,bhadra,2074
2074-05-14,2017-08-30,bhadra,2074
2074-05-15,2017-08-31,bhadra,2074
2074-05-16,2017-09-01,bhadra,2074
2074-05-17,2017-09-02,bhadra,2074
2074-05-18,2017-09-03,bhadra,2074
2074-05-19,2017-09-04,bhadra,2074
2074-05-20,2017-09-05,bhadra,2074
2074-05-21,2017-09-06,bhadra,2074
2074-05-22,2017-09-07,bhadra,2074
2074-05-23,2017-09-08,bhadra,2074
2074-05-24,2017-09-09,bhadra,2074
2074-05-25,2017-09-10,bhadra,2074
2074-05-26,2017-09-11,bhadra,2074
2074-05-27,2017-09-12,bhadra,2074
2074-05-28,2017-09-13,bhadra,2074
2074-05-29,2017-09-14,bhadra,2074
2074-05-30,2017-09-15,bhadra,2074
2074-05-31,2017-09-16,bhadra,2074
2074-06-01,2017-09-17,ashoj,2074
2074-06-02,2017-09-18,ashoj,2074
2074-06-03,2017-09-19,ashoj,2074
2074-06-04,2017-09-20,ashoj,2074
2074-06-05,2017-09-21,ashoj,2074
2074-06-06,2017-09-22,ashoj,2074
2074-06-07,2017-09-23,ashoj,2074
2074-06-08,2017-09-24,ashoj,2074
2074-06-09,2017-09-25,ashoj,2074
2074-06-10,2017-09-26,ashoj,2074
2074-06-11,2017-09-27,ashoj,2074
2074-06-12,2017-09-28,ashoj,2074
2074-06-13,2017-09-29,ashoj,2074
2074-06-14,2017-09-30,ashoj,2074
2074-06-15,2017-10-01,ashoj,2074
2074-06-16,2017-10-02,ashoj,2074
2074-06-17,2017-10-03,ashoj,2074
2074-06-18,2017-10-04,ashoj,2074
2074-06-19,2017-10-05,ashoj,2074
2074-06-20,2017-10-06,ashoj,2074
2074-06-21,2017-10-07,ashoj,2074
2074-06-22,2017-10-08,ashoj,2074
2074-06-23,2017-10-09,ashoj,2074
2074-06-24,2017-10-10,ashoj,2074
2074-06-25,2017-10-11,ashoj,2074
2074-06-26,2017-10-12,ashoj,2074
2074-06-27,2017-10-13,ashoj,2074
2074-06-28,2017-10-14,ashoj,2074
2074-06-29,2017-10-15,ashoj,2074
2074-06-30,2017-10-16,ashoj,2074
2074-06-31,2017-10-17,ashoj,2074
2074-07-01,2017-10-18,kartik,2074
2074-07-02,2017-10-19,kartik,2074
2074-07-03,2017-10-20,kartik,2074
2074-07-04,2017-10-21,kartik,2074
2074-07-05,2017-10-22,kartik,2074
2074-07-06,2017-10-23,kartik,2074
2074-07-07,2017-10-24,kartik,2074
2074-07-08,2017-10-25,kartik,2074
2074-07-09,2017-10-26,kartik,2074
2074-07-10,2017-10-27,kartik,2074
2074-07-11,2017-10-28,kartik,2074
2074-07-12,2017-10-29,kartik,2074
2074-07-13,2017-10-30,kartik,2074
2074-07-14,2017-10-31,kartik,2074
2074-07-15,2017-11-01,kartik,2074
2074-07-16,2017-11-02,kartik,2074
2074-07-17,2017-11-03,kartik,2074
2074-07-18,2017-11-04,kartik,2074
2074-07-19,2017-11-05,kartik,2074
2074-07-20,2017-11-06,kartik,2074
2074-07-21,2017-11-07,kartik,2074
2074-07-22,2017-11-08,kartik,2074
2074-07-23,2017-11-09,kartik,2074
2074-07-24,2017-11-10,kartik,2074
2074-07-25,2017-11-11,kartik,2074
2074-07-26,2017-11-12,kartik,2074
2074-07-27,2017-11-13,kartik,2074
2074-07-28,2017-11-14,kartik,2074
2074-07-29,2017-11-15,kartik,2074
2074-07-30,2017-11-16,kartik,2074
2074-08-01,2017-11-17,mangsir,2074
2074-08-02,2017-11-18,mangsir,2074
2074-08-03,2017-11-19,mangsir,2074
2074-08-04,2017-11-20,mangsir,2074
2074-08-05,2017-11-21,mangsir,2074
2074-08-06,2017-11-22,mangsir,2074
2074-08-07,2017-11-23,mangsir,2074
2074-08-08,2017-11-24,mangsir,2074
2074-08-09,2017-11-25,mangsir,2074
2074-08-10,2017-11-26,mangsir,2074
2074-08-11,2017-11-27,mangsir,2074
2074-08-12,2017-11-28,mangsir,2074
2074-08-13,2017-11-29,mangsir,2074
2074-08-14,2017-11-30,mangsir,2074
2074-08-15,2017-12-01,mangsir,2074
2074-08-16,2017-12-02,mangsir,2074
2074-08-17,2017-12-03,mangsir,2074
2074-08-18,2017-12-04,mangsir,2074
2074-08-19,2017-12-05,mangsir,2074
2074-08-20,2017-12-06,mangsir,2074
2074-08-21,2017-12-07,mangsir,2074
2074-08-22,2017-12-08,mangsir,2074
2074-08-23,2017-12-09,mangsir,2074
2074-08-24,2017-12-10,mangsir,2074
2074-08-25,2017-12-11,mangsir,2074
2074-08-26,2017-12-12,mangsir,2074
2074-08-27,2017-12-13,mangsir,2074
2074-08-28,2017-12-14,mangsir,2074
2074-08-29,2017-12-15,mangsir,2074
2074-09-01,2017-12-16,poush,2074
2074-09-02,2017-12-17,poush,2074
2074-09-03,2017-12-18,poush,2074
2074-09-04,2017-12-19,poush,2074
2074-09-05,2017-12-20,poush,2074
2074-09-06,2017-12-21,poush,2074
2074-09-07,2017-12-22,poush,2074
2074-09-08,2017-12-23,poush,2074
2074-09-09,2017-12-24,poush,2074
2074-09-10,2017-12-25,poush,2074
2074-09-11,2017-12-26,poush,2074
2074-09-12,2017-12-27,poush,2074
2074-09-13,2017-12-28,poush,2074
2074-09-14,2017-12-29,poush,2074
2074-09-15,2017-12-30,poush,2074
2074-09-16,2017-12-31,poush,2074
2074-09-17,2018-01-01,poush,2074
2074-09-18,2018-01-02,poush,2074
2074-09-19,2018-01-03,poush,2074
2074-09-20,2018-01-04,poush,2074
2074-09-21,2018-01-05,poush,2074
2074-09-22,2018-01-06,poush,2074
2074-09-23,2018-01-07,poush,2074
2074-09-24,2018-01-08,poush,2074
2074-09-25,2018-01-09,poush,2074
2074-09-26,2018-01-10,poush,2074
2074-09-27,2018-01-11,poush,2074
2074-09-28,2018-01-12,poush,2074
2074-09-29,2018-01-13,poush,2074
2074-09-30,2018-01-14,poush,2074
2074-10-01,2018-01-15,magh,2074
2074-10-02,2018-01-16,magh,2074
2074-10-03,2018-01-17,magh,2074
2074-10-04,2018-01-18,magh,2074
2074-10-05,2018-01-19,magh,2074
2074-10-06,2018-01-20,magh,2074
2074-10-07,2018-01-21,magh,2074
2074-10-08,2018-01-22,magh,2074
2074-10-09,2018-01-23,magh,2074
2074-10-10,2018-01-24,magh,2074
2074-10-11,2018-01-25,magh,2074
2074-10-12,2018-01-26,magh,2074
2074-10-13,2018-01-27,magh,2074
2074-10-14,2018-01-28,magh,2074
2074-10-15,2018-01-29,magh,2074
2074-10-16,2018-01-30,magh,2074
2074-10-17,2018-01-31,magh,2074
2074-10-18,2018-02-01,magh,2074
2074-10-19,2018-02-02,magh,2074
2074-10-20,2018-02-03,magh,2074
2074-10-21,2018-02-04,magh,2074
2074-10-22,2018-02-05,magh,2074
2074-10-23,2018-02-06,magh,2074
2074-10-24,2018-02-07,magh,2074
2074-10-25,2018-02-08,magh,2074
2074-10-26,2018-02-09,magh,2074
2074-10-27,2018-02-10,magh,2074
2074-10-28,2018-02-11,magh,2074
2074-10-29,2018-02-12,magh,2074
2074-11-01,2018-02-13,falgun,2074
2074-11-02,2018-02-14,falgun,2074
2074-11-03,2018-02-15,falgun,2074
2074-11-04,2018-02-16,falgun,2074
2074-11-05,2018-02-17,falgun,2074
2074-11-06,2018-02-18,falgun,2074
2074-11-07,2018-02-19,falgun,2074
2074-11-08,2018-02-20,falgun,2074
2074-11-09,2018-02-21,falgun,2074
2074-11-10,2018-02-22,falgun,2074
2074-11-11,2018-02-23,falgun,2074
2074-11-12,2018-02-24,falgun,2074
2074-11-13,2018-02-25,falgun,2074
2074-11-14,2018-02-26,falgun,2074
2074-11-15,2018-02-27,falgun,2074
2074-11-16,2018-02-28,falgun,2074
2074-11-17,2018-03-01,falgun,2074
2074-11-18,2018-03-02,falgun,2074
2074-11-19,2018-03-03,falgun,2074
2074-11-20,2018-03-04,falgun,2074
2074-11-21,2018-03-05,falgun,2074
2074-11-22,2018-03-06,falgun,2074
2074-11-23,2018-03-07,falgun,2074
2074-11-24,2018-03-08,falgun,2074
2074-11-25,2018-03-09,falgun,2074
2074-11-26,2018-03-10,falgun,2074
2074-11-27,2018-03-11,falgun,2074
2074-11-28,2018-03-12,falgun,2074
2074-11-29,2018-03-13,falgun,2074
2074-11-30,2018-03-14,falgun,2074
2074-12-01,2018-03-15,chaitra,2074
2074-12-02,2018-03-16,chaitra,2074
2074-12-03,2018-03-17,chaitra,2074
2074-12-04,2018-03-18,chaitra,2074
2074-12-05,2018-03-19,chaitra,2074
2074-12-06,2018-03-20,chaitra,2074
2074-12-07,2018-03-21,chaitra,2074
2074-12-08,2018-03-22,chaitra,2074
2074-12-09,2018-03-23,chaitra,2074
2074-12-10,2018-03-24,chaitra,2074
2074-12-11,2018-03-25,chaitra,2074
2074-12-12,2018-03-26,chaitra,2074
2074-12-13,2018-03-27,chaitra,2074
2074-12-14,2018-03-28,chaitra,2074
2074-12-15,2018-03-29,chaitra,2074
2074-12-16,2018-03-30,chaitra,2074
2074-12-17,2018-03-31,chaitra,2074
2074-12-18,2018-04-01,chaitra,2074
2074-12-19,2018-04-02,chaitra,2074
2074-12-20,2018-04-03,chaitra,2074
2074-12-21,2018-04-04,chaitra,2074
2074-12-22,2018-04-05,chaitra,2074
2074-12-23,2018-04-06,chaitra,2074
2074-12-24,2018-04-07,chaitra,2074
2074-12-25,2018-04-08,chaitra,2074
2074-12-26,2018-04-09,chaitra,2074
2074-12-27,2018-04-10,chaitra,2074
2074-12-28,2018-04-11,chaitra,2074
2074-12-29,2018-04-12,chaitra,2074
2074-12-30,2018-04-13,chaitra,2074
2075-01-01,2018-04-14,baisakh,2075
2075-01-02,2018-04-15,baisakh,2075
2075-01-03,2018-04-16,baisakh,2075
2075-01-04,2018-04-17,baisakh,2075
2075-01-05,2018-04-18,baisakh,2075
2075-01-06,2018-04-19,baisakh,2075
2075-01-07,2018-04-20,baisakh,2075
2075-01-08,2018-04-21,baisakh,2075
2075-01-09,2018-04-22,baisakh,2075
2075-01-10,2018-04-23,baisakh,2075
2075-01-11,2018-04-24,baisakh,2075
2075-01-12,2018-04-25,baisakh,2075
2075-01-13,2018-04-26,baisakh,2075
2075-01-14,2018-04-27,baisakh,2075
2075-01-15,2018-04-28,baisakh,2075
2075-01-16,2018-04-29,baisakh,2075
2075-01-17,2018-04-30,baisakh,2075
2075-01-18,2018-05-01,baisakh,2075
2075-01-19,2018-05-02,baisakh,2075
2075-01-20,2018-05-03,baisakh,2075
2075-01-21,2018-05-04,baisakh,2075
2075-01-22,2018-05-05,baisakh,2075
2075-01-23,2018-05-06,baisakh,2075
2075-01-24,2018-05-07,baisakh,2075
2075-01-25,2018-05-08,baisakh,2075
2075-01-26,2018-05-09,baisakh,2075
2075-01-27,2018-05-10,baisakh,2075
2075-01-28,2018-05-11,baisakh,2075
2075-01-29,2018-05-12,baisakh,2075
2075-01-30,2018-05-13,baisakh,2075
2075-01-31,2018-05-14,baisakh,2075
2075-02-01,2018-05-15,jestha,2075
2075-02-02,2018-05-16,jestha,2075
2075-02-03,2018-05-17,jestha,2075
2075-02-04,2018-05-18,jestha,2075
2075-02-05,2018-05-19,jestha,2075
2075-02-06,2018-05-20,jestha,2075
2075-02-07,2018-05-21,jestha,2075
2075-02-08,2018-05-22,jestha,2075
2075-02-09,2018-05-23,jestha,2075
2075-02-10,2018-05-24,jestha,2075
2075-02-11,2018-05-25,jestha,2075
2075-02-12,2018-05-26,jestha,2075
2075-02-13,2018-05-27,jestha,2075
2075-02-14,2018-05-28,jestha,2075
2075-02-15,2018-05-29,jestha,2075
2075-02-16,2018-05-30,jestha,2075
2075-02-17,2018-05-31,jestha,2075
2075-02-18,2018-06-01,jestha,2075
2075-02-19,2018-06-02,jestha,2075
2075-02-20,2018-06-03,jestha,2075
2075-02-21,2018-06-04,jestha,2075
2075-02-22,2018-06-05,jestha,2075
2075-02-23,2018-06-06,jestha,2075
2075-02-24,2018-06-07,jestha,2075
2075-02-25,2018-06-08,jestha,2075
2075-02-26,2018-06-09,jestha,2075
2075-02-27,2018-06-10,jestha,2075
2075-02-28,2018-06-11,jestha,2075
2075-02-29,2018-06-12,jestha,2075
2075-02-30,2018-06-13,jestha,2075
2075-02-31,2018-06-14,jestha,2075
2075-03-01,2018-06-15,ashar,2075
2075-03-02,2018-06-16,ashar,2075
2075-03-03,2018-06-17,ashar,2075
2075-03-04,2018-06-18,ashar,2075
2075-03-05,2018-06-19,ashar,2075
2075-03-06,2018-06-20,ashar,2075
2075-03-07,2018-06-21,ashar,2075
2075-03-08,2018-06-22,ashar,2075
2075-03-09,2018-06-23,ashar,2075
2075-03-10,2018-06-24,ashar,2075
2075-03-11,2018-06-25,ashar,2075
2075-03-12,2018-06-26,ashar,2075
2075-03-13,2018-06-27,ashar,2075
2075-03-14,2018-06-28,ashar,2075
2075-03-15,2018-06-29,ashar,2075
2075-03-16,2018-06-30,ashar,2075
2075-03-17,2018-07-01,ashar,2075
2075-03-18,2018-07-02,ashar,2075
2075-03-19,2018-07-03,ashar,2075
2075-03-20,2018-07-04,ashar,2075
2075-03-21,2018-07-05,ashar,2075
2075-03-22,2018-07-06,ashar,2075
2075-03-23,2018-07-07,ashar,2075
2075-03-24,2018-07-08,ashar,2075
2075-03-25,2018-07-09,ashar,2075
2075-03-26,2018-07-10,ashar,2075
2075-03-27,2018-07-11,ashar,2075
2075-03-28,2018-07-12,ashar,2075
2075-03-29,2018-07-13,ashar,2075
2075-03-30,2018-07-14,ashar,2075
2075-03-31,2018-07-15,ashar,2075
2075-03-32,2018-07-16,ashar,2075
2075-04-01,2018-07-17,shrawan,2075
2075-04-02,2018-07-18,shrawan,2075
2075-04-03,2018-07-19,shrawan,2075
2075-04-04,2018-07-20,shrawan,2075
2075-04-05,2018-07-21,shrawan,2075
2075-04-06,2018-07-22,shrawan,2075
2075-04-07,2018-07-23,shrawan,2075
2075-04-08,2018-07-24,shrawan,2075
2075-04-09,2018-07-25,shrawan,2075
2075-04-10,2018-07-26,shrawan,2075
2075-04-11,2018-07-27,shrawan,2075
2075-04-12,2018-07-28,shrawan,2075
2075-04-13,2018-07-29,shrawan,2075
2075-04-14,2018-07-30,shrawan,2075
2075-04-15,2018-07-31,shrawan,2075
2075-04-16,2018-08-01,shrawan,2075
2075-04-17,2018-08-02,shrawan,2075
2075-04-18,2018-08-03,shrawan,2075
2075-04-19,2018-08-04,shrawan,2075
2075-04-20,2018-08-05,shrawan,2075
2075-04-21,2018-08-06,shrawan,2075
2075-04-22,2018-08-07,shrawan,2075
2075-04-23,2018-08-08,shrawan,2075
2075-04-24,2018-08-09,shrawan,2075
2075-04-25,2018-08-10,shrawan,2075
2075-04-26,2018-08-11,shrawan,2075
2075-04-27,2018-08-12,shrawan,2075
2075-04-28,2018-08-13,shrawan,2075
2075-04-29,2018-08-14,shrawan,2075
2075-04-30,2018-08-15,shrawan,2075
2075-04-31,2018-08-16,shrawan,2075
2075-05-01,2018-08-17,bhadra,2075
2075-05-02,2018-08-18,bhadra,2075
2075-05-03,2018-08-19,bhadra,2075
2075-05-04,2018-08-20,bhadra,2075
2075-05-05,2018-08-21,bhadra,2075
2075-05-06,2018-08-22,bhadra,2075
2075-05-07,2018-08-23,bhadra,2075
2075-05-08,2018-08-24,bhadra,2075
2075-05-09,2018-08-25,bhadra,2075
2075-05-10,2018-08-26,bhadra,2075
2075-05-11,2018-08-27,bhadra,2075
2075-05-12,2018-08-28,bhadra,2075
2075-05-13,2018-08-29,bhadra,2075
2075-05-14,2018-08-30,bhadra,2075
2075-05-15,2018-08-31,bhadra,2075
2075-05-16,2018-09-01,bhadra,2075
2075-05-17,2018-09-02,bhadra,2075
2075-05-18,2018-09-03,bhadra,2075
2075-05-19,2018-09-04,bhadra,2075
2075-05-20,2018-09-05,bhadra,2075
2075-05-21,2018-09-06,bhadra,2075
2075-05-22,2018-09-07,bhadra,2075
2075-05-23,2018-09-08,bhadra,2075
2075-05-24,2018-09-09,bhadra,2075
2075-05-25,2018-09-10,bhadra,2075
2075-05-26,2018-09-11,bhadra,2075
2075-05-27,2018-09-12,bhadra,2075
2075-05-28,2018-09-13,bhadra,2075
2075-05-29,2018-09-14,bhadra,2075
2075-05-30,2018-09-15,bhadra,2075
2075-05-31,2018-09-16,bhadra,2075
2075-06-01,2018-09-17,ashoj,2075
2075-06-02,2018-09-18,ashoj,2075
2075-06-03,2018-09-19,ashoj,2075
2075-06-04,2018-09-20,ashoj,2075
2075-06-05,2018-09-21,ashoj,2075
2075-06-06,2018-09-22,ashoj,2075
2075-06-07,2018-09-23,ashoj,2075
2075-06-08,2018-09-24,ashoj,2075
2075-06-09,2018-09-25,ashoj,2075
2075-06-10,2018-09-26,ashoj,2075
2075-06-11,2018-09-27,ashoj,2075
2075-06-12,2018-09-28,ashoj,2075
2075-06-13,2018-09-29,ashoj,2075
2075-06-14,2018-09-30,ashoj,2075
2075-06-15,2018-10-01,ashoj,2075
2075-06-16,2018-10-02,ashoj,2075
2075-06-17,2018-10-03,ashoj,2075
2075-06-18,2018-10-04,ashoj,2075
2075-06-19,2018-10-05,ashoj,2075
2075-06-20,2018-10-06,ashoj,2075
2075-06-21,2018-10-07,ashoj,2075
2075-06-22,2018-10-08,ashoj,2075
2075-06-23,2018-10-09,ashoj,2075
2075-06-24,2018-10-10,ashoj,2075
2075-06-25,2018-10-11,ashoj,2075
2075-06-26,2018-10-12,ashoj,2075
2075-06-27,2018-10-13,ashoj,2075
2075-06-28,2018-10-14,ashoj,2075
2075-06-29,2018-10-15,ashoj,2075
2075-06-30,2018-10-16,ashoj,2075
2075-06-31,2018-10-17,ashoj,2075
2075-07-01,2018-10-18,kartik,2075
2075-07-02,2018-10-19,kartik,2075
2075-07-03,2018-10-20,kartik,2075
2075-07-04,2018-10-21,kartik,2075
2075-07-05,2018-10-22,kartik,2075
2075-07-06,2018-10-23,kartik,2075
2075-07-07,2018-10-24,kartik,2075
2075-07-08,2018-10-25,kartik,2075
2075-07-09,2018-10-26,kartik,2075
2075-07-10,2018-10-27,kartik,2075
2075-07-11,2018-10-28,kartik,2075
2075-07-12,2018-10-29,kartik,2075
2075-07-13,2018-10-30,kartik,2075
2075-07-14,2018-10-31,kartik,2075
2075-07-15,2018-11-01,kartik,2075
2075-07-16,2018-11-02,kartik,2075
2075-07-17,2018-11-03,kartik,2075
2075-07-18,2018-11-04,kartik,2075
2075-07-19,2018-11-05,kartik,2075
2075-07-20,2018-11-06,kartik,2075
2075-07-21,2018-11-07,kartik,2075
2075-07-22,2018-11-08,kartik,2075
2075-07-23,2018-11-09,kartik,2075
2075-07-24,2018-11-10,kartik,2075
2075-07-25,2018-11-11,kartik,2075
2075-07-26,2018-11-12,kartik,2075
2075-07-27,2018-11-13,kartik,2075
2075-07-28,2018-11-14,kartik,2075
2075-07-29,2018-11-15,kartik,2075
2075-07-30,2018-11-16,kartik,2075
2075-08-01,2018-11-17,mangsir,2075
2075-08-02,2018-11-18,mangsir,2075
2075-08-03,2018-11-19,mangsir,2075
2075-08-04,2018-11-20,mangsir,2075
2075-08-05,2018-11-21,mangsir,2075
2075-08-06,2018-11-22,mangsir,2075
2075-08-07,2018-11-23,mangsir,2075
2075-08-08,2018-11-24,mangsir,2075
2075-08-09,2018-11-25,mangsir,2075
2075-08-10,2018-11-26,mangsir,2075
2075-08-11,2018-11-27,mangsir,2075
2075-08-12,2018-11-28,mangsir,2075
2075-08-13,2018-11-29,mangsir,2075
2075-08-14,2018-11-30,mangsir,2075
2075-08-15,2018-12-01,mangsir,2075
2075-08-16,2018-12-02,mangsir,2075
2075-08-17,2018-12-03,mangsir,2075
2075-08-18,2018-12-04,mangsir,2075
2075-08-19,2018-12-05,mangsir,2075
2075-08-20,2018-12-06,mangsir,2075
2075-08-21,2018-12-07,mangsir,2075
2075-08-22,2018-12-08,mangsir,2075
2075-08-23,2018-12-09,mangsir,2075
2075-08-24,2018-12-10,mangsir,2075
2075-08-25,2018-12-11,mangsir,2075
2075-08-26,2018-12-12,mangsir,2075
2075-08-27,2018-12-13,mangsir,2075
2075-08-28,2018-12-14,mangsir,2075
2075-08-29,2018-12-15,mangsir,2075
2075-09-01,2018-12-16,poush,2075
2075-09-02,2018-12-17,poush,2075
2075-09-03,2018-12-18,poush,2075
2075-09-04,2018-12-19,poush,2075
2075-09-05,2018-12-20,poush,2075
2075-09-06,2018-12-21,poush,2075
2075-09-07,2018-12-22,poush,2075
2075-09-08,2018-12-23,poush,2075
2075-09-09,2018-12-24,poush,2075
2075-09-10,2018-12-25,poush,2075
2075-09-11,2018-12-26,poush,2075
2075-09-12,2018-12-27,poush,2075
2075-09-13,2018-12-28,poush,2075
2075-09-14,2018-12-29,poush,2075
2075-09-15,2018-12-30,poush,2075
2075-09-16,2018-12-31,poush,2075
2075-09-17,2019-01-01,poush,2075
2075-09-18,2019-01-02,poush,2075
2075-09-19,2019-01-03,poush,2075
2075-09-20,2019-01-04,poush,2075
2075-09-21,2019-01-05,poush,2075
2075-09-22,2019-01-06,poush,2075
2075-09-23,2019-01-07,poush,2075
2075-09-24,2019-01-08,poush,2075
2075-09-25,2019-01-09,poush,2075
2075-09-26,2019-01-10,poush,2075
2075-09-27,2019-01-11,poush,2075
2075-09-28,2019-01-12,poush,2075
2075-09-29,2019-01-13,poush,2075
2075-09-30,2019-01-14,poush,2075
2075-10-01,2019-01-15,magh,2075
2075-10-02,2019-01-16,magh,2075
2075-10-03,2019-01-17,magh,2075
2075-10-04,2019-01-18,magh,2075
2075-10-05,2019-01-19,magh,2075
2075-10-06,2019-01-20,magh,2075
2075-10-07,2019-01-21,magh,2075
2075-10-08,2019-01-22,magh,2075
2075-10-09,2019-01-23,magh,2075
2075-10-10,2019-01-24,magh,2075
2075-10-11,2019-01-25,magh,2075
2075-10-12,2019-01-26,magh,2075
2075-10-13,2019-01-27,magh,2075
2075-10-14,2019-01-28,magh,2075
2075-10-15,2019-01-29,magh,2075
2075-10-16,2019-01-30,magh,2075
2075-10-17,2019-01-31,magh,2075
2075-10-18,2019-02-01,magh,2075
2075-10-19,2019-02-02,magh,2075
2075-10-20,2019-02-03,magh,2075
2075-10-21,2019-02-04,magh,2075
2075-10-22,2019-02-05,magh,2075
2075-10-23,2019-02-06,magh,2075
2075-10-24,2019-02-07,magh,2075
2075-10-25,2019-02-08,magh,2075
2075-10-26,2019-02-09,magh,2075
2075-10-27,2019-02-10,magh,2075
2075-10-28,2019-02-11,magh,2075
2075-10-29,2019-02-12,magh,2075
2075-11-01,2019-02-13,falgun,2075
2075-11-02,2019-02-14,falgun,2075
2075-11-03,2019-02-15,falgun,2075
2075-11-04,2019-02-16,falgun,2075
2075-11-05,2019-02-17,falgun,2075
2075-11-06,2019-02-18,falgun,2075
2075-11-07,2019-02-19,falgun,2075
2075-11-08,2019-02-20,falgun,2075
2075-11-09,2019-02-21,falgun,2075
2075-11-10,2019-02-22,falgun,2075
2075-11-11,2019-02-23,falgun,2075
2075-11-12,2019-02-24,falgun,2075
2075-11-13,2019-02-25,falgun,2075
2075-11-14,2019-02-26,falgun,2075
2075-11-15,2019-02-27,falgun,2075
2075-11-16,2019-02-28,falgun,2075
2075-11-17,2019-03-01,falgun,2075
2075-11-18,2019-03-02,falgun,2075
2075-11-19,2019-03-03,falgun,2075
2075-11-20,2019-03-04,falgun,2075
2075-11-21,2019-03-05,falgun,2075
2075-11-22,2019-03-06,falgun,2075
2075-11-23,2019-03-07,falgun,2075
2075-11-24,2019-03-08,falgun,2075
2075-11-25,2019-03-09,falgun,2075
2075-11-26,2019-03-10,falgun,2075
2075-11-27,2019-03-11,falgun,2075
2075-11-28,2019-03-12,falgun,2075
2075-11-29,2019-03-13,falgun,2075
2075-11-30,2019-03-14,falgun,2075
2075-12-01,2019-03-15,chaitra,2075
2075-12-02,2019-03-16,chaitra,2075
2075-12-03,2019-03-17,chaitra,2075
2075-12-04,2019-03-18,chaitra,2075
2075-12-05,2019-03-19,chaitra,2075
2075-12-06,2019-03-20,chaitra,2075
2075-12-07,2019-03-21,chaitra,2075
2075-12-08,2019-03-22,chaitra,2075
2075-12-09,2019-03-23,chaitra,2075
2075-12-10,2019-03-24,chaitra,2075
2075-12-11,2019-03-25,chaitra,2075
2075-12-12,2019-03-26,chaitra,2075
2075-12-13,2019-03-27,chaitra,2075
2075-12-14,2019-03-28,chaitra,2075
2075-12-15,2019-03-29,chaitra,2075
2075-12-16,2019-03-30,chaitra,2075
2075-12-17,2019-03-31,chaitra,2075
2075-12-18,2019-04-01,chaitra,2075
2075-12-19,2019-04-02,chaitra,2075
2075-12-20,2019-04-03,chaitra,2075
2075-12-21,2019-04-04,chaitra,2075
2075-12-22,2019-04-05,chaitra,2075
2075-12-23,2019-04-06,chaitra,2075
2075-12-24,2019-04-07,chaitra,2075
2075-12-25,2019-04-08,chaitra,2075
2075-12-26,2019-04-09,chaitra,2075
2075-12-27,2019-04-10,chaitra,2075
2075-12-28,2019-04-11,chaitra,2075
2075-12-29,2019-04-12,chaitra,2075
2075-12-30,2019-04-13,chaitra,2075
2076-01-01,2019-04-14,baisakh,2076
2076-01-02,2019-04-15,baisakh,2076
2076-01-03,2019-04-16,baisakh,2076
2076-01-04,2019-04-17,baisakh,2076
2076-01-05,2019-04-18,baisakh,2076
2076-01-06,2019-04-19,baisakh,2076
2076-01-07,2019-04-20,baisakh,2076
2076-01-08,2019-04-21,baisakh,2076
2076-01-09,2019-04-22,baisakh,2076
2076-01-10,2019-04-23,baisakh,2076
2076-01-11,2019-04-24,baisakh,2076
2076-01-12,2019-04-25,baisakh,2076
2076-01-13,2019-04-26,baisakh,2076
2076-01-14,2019-04-27,baisakh,2076
2076-01-15,2019-04-28,baisakh,2076
2076-01-16,2019-04-29,baisakh,2076
2076-01-17,2019-04-30,baisakh,2076
2076-01-18,2019-05-01,baisakh,2076
2076-01-19,2019-05-02,baisakh,2076
2076-01-20,2019-05-03,baisakh,2076
2076-01-21,2019-05-04,baisakh,2076
2076-01-22,2019-05-05,baisakh,2076
2076-01-23,2019-05-06,baisakh,2076
2076-01-24,2019-05-07,baisakh,2076
2076-01-25,2019-05-08,baisakh,2076
2076-01-26,2019-05-09,baisakh,2076
2076-01-27,2019-05-10,baisakh,2076
2076-01-28,2019-05-11,baisakh,2076
2076-01-29,2019-05-12,baisakh,2076
2076-01-30,2019-05-13,baisakh,2076
2076-01-31,2019-05-14,baisakh,2076
2076-02-01,2019-05-15,jestha,2076
2076-02-02,2019-05-16,jestha,2076
2076-02-03,2019-05-17,jestha,2076
2076-02-04,2019-05-18,jestha,2076
2076-02-05,2019-05-19,jestha,2076
2076-02-06,2019-05-20,jestha,2076
2076-02-07,2019-05-21,jestha,2076
2076-02-08,2019-05-22,jestha,2076
2076-02-09,2019-05-23,jestha,2076
2076-02-10,2019-05-24,jestha,2076
2076-02-11,2019-05-25,jestha,2076
2076-02-12,2019-05-26,jestha,2076
2076-02-13,2019-05-27,jestha,2076
2076-02-14,2019-05-28,jestha,2076
2076-02-15,2019-05-29,jestha,2076
